locus,rsid,chr,pos,pip,gene,Astro,Sst
rs6919146,rs1117603,6,165135182,0.0008851,-,0.023399999365210533,0.013204098037886814
rs6919146,rs111910399,6,165107760,0.0001272,-,0.023399999365210533,0.030984418406042942
rs6919146,rs112052450,6,165084368,0.004278,-,0.0,0.008899999782443047
rs6919146,rs112171203,6,165077992,0.02244,-,0.023399999365210533,0.016830500677909727
rs6919146,rs112417871,6,165078308,0.008054,-,0.0,0.01531421408949053
rs6919146,rs1124863,6,165191935,0.003737,-,0.023399999365210533,0.009438433932982306
rs6919146,rs112582251,6,165110749,0.0001264,-,0.023399999365210533,0.024681640865349616
rs6919146,rs113215917,6,165078642,0.02341,-,0.0,0.008899999782443047
rs6919146,rs113249168,6,165123196,0.000124,-,0.0,0.008899999782443047
rs6919146,rs113542614,6,165003471,0.0001872,-,0.0,0.0128765954299176
rs6919146,rs113650580,6,165086061,0.005387,-,0.0,0.011094520276744072
rs6919146,rs113704600,6,165075070,0.007259,-,0.0,0.027465399477630853
rs6919146,rs113954770,6,165077109,0.02228,-,0.023399999365210533,0.020940083112093253
rs6919146,rs1154899,6,165088104,0.009535,-,0.023399999365210533,0.01873045408759605
rs6919146,rs117047829,6,165157304,0.00135,-,0.023399999365210533,0.020701399493962526
rs6919146,rs117129123,6,165161481,0.0001327,-,0.023399999365210533,0.01788899968191981
rs6919146,rs117174708,6,165034695,0.0001585,-,0.026273683497780247,0.030348999347537757
rs6919146,rs117182085,6,165163901,0.0001329,-,0.023399999365210533,0.013742646722889999
rs6919146,rs117417069,6,165129449,0.001238,-,0.023399999365210533,0.21028920060396195
rs6919146,rs117453934,6,165152215,0.003798,-,0.0,0.008899999782443047
rs6919146,rs11752397,6,165189841,0.005411,-,0.023399999365210533,0.008899999782443047
rs6919146,rs11752588,6,165011375,0.0001453,-,0.03267169722689772,0.055838599659502504
rs6919146,rs11752786,6,165182166,0.001768,-,0.03087834967780359,0.03579579946026206
rs6919146,rs11754623,6,165041867,0.0002153,-,0.0,0.01075662225361494
rs6919146,rs117634579,6,165144128,0.0008095,-,0.0,0.029743799533694982
rs6919146,rs117938388,6,165237341,0.0002544,RP11-300M24.1,0.026644799277186392,0.028106199372559787
rs6919146,rs11965069,6,165023024,0.0001269,-,0.023399999365210533,0.02563199944421649
rs6919146,rs11967282,6,165043878,0.00237,-,0.0,0.018795207208290268
rs6919146,rs11968290,6,165040373,0.001365,-,0.0,0.018035984407602387
rs6919146,rs12055386,6,165184789,0.001523,-,0.0,0.3035077988803387
rs6919146,rs12174848,6,165068701,0.005963,-,0.02387755037266381,0.008899999782443047
rs6919146,rs12192875,6,165068332,0.0005332,-,0.033856674830863194,0.01152954517271031
rs6919146,rs12196327,6,165158433,0.002333,-,0.023399999365210533,0.015962347787944413
rs6919146,rs12198645,6,165167412,0.002091,-,0.0,0.01835513054964768
rs6919146,rs12200180,6,165167667,0.002355,-,0.0,0.029814999636262655
rs6919146,rs12201677,6,165190922,0.000965,-,0.0,0.008899999782443047
rs6919146,rs12207046,6,165017607,0.000124,-,0.0,0.019530555078138907
rs6919146,rs12213991,6,165130271,0.0009916,-,0.0,0.05151319975778461
rs6919146,rs12525312,6,165236239,0.001011,RP11-300M24.1,0.023399999365210533,0.028640199795365334
rs6919146,rs12526943,6,164996200,0.003604,-,0.0,0.009325837092607786
rs6919146,rs12527030,6,165274670,0.0001468,-,0.034677107493022837,0.04690299950540066
rs6919146,rs12528051,6,165006541,0.0005505,-,0.0,0.023122199628502132
rs6919146,rs12528334,6,165202336,0.001074,-,0.023399999365210533,0.013817789419642035
rs6919146,rs12528970,6,165263795,0.000181,-,0.030140216573667916,0.03328599975258112
rs6919146,rs12529170,6,165185525,0.006764,-,0.023399999365210533,0.046742799680680035
rs6919146,rs12529644,6,165180200,0.001836,-,0.0,0.014603264949151448
rs6919146,rs12530296,6,165191218,0.003877,-,0.023399999365210533,0.008899999782443047
rs6919146,rs12530325,6,165191369,0.003726,-,0.023399999365210533,0.008899999782443047
rs6919146,rs13205253,6,165070217,0.0001414,-,0.023399999365210533,0.015112199630588293
rs6919146,rs13212836,6,165220503,0.0001524,-,0.03536896455776075,0.5558761985898018
rs6919146,rs13214355,6,165055820,0.02928,-,0.051433200169354674,0.03198659942299128
rs6919146,rs13215355,6,165060095,0.04829,-,0.023399999365210533,0.02897839955240488
rs6919146,rs1355393,6,165286133,0.00026,-,0.0,0.016458153443840835
rs6919146,rs137951974,6,165155967,0.0013,-,0.023399999365210533,0.012216105470612932
rs6919146,rs138896345,6,165105196,0.0001358,-,0.023399999365210533,0.01162339971587062
rs6919146,rs1390466,6,165066303,0.001774,-,0.023399999365210533,0.01726599957793951
rs6919146,rs1390467,6,165066062,0.001759,-,0.023399999365210533,0.013510199669748545
rs6919146,rs1391239,6,164976480,0.00355,-,0.0,0.008899999782443047
rs6919146,rs142796120,6,165248600,0.0001506,RP11-300M24.1,0.0,0.049928999677300454
rs6919146,rs145264254,6,165107284,0.0001535,-,0.024191728667040963,0.03903539968654513
rs6919146,rs146539072,6,165145118,0.001068,-,0.023399999365210533,0.02130659954249859
rs6919146,rs1467085,6,165174807,0.001515,-,0.0,0.008899999782443047
rs6919146,rs1473034,6,165171564,0.0007091,-,0.0,0.0168905105360233
rs6919146,rs148364318,6,165199102,0.001006,-,0.037748147124125636,0.011095594442428997
rs6919146,rs149346391,6,165036640,0.0001234,-,0.030001880063859274,0.019841894776818164
rs6919146,rs1496005,6,165044875,0.001199,-,0.0,0.013064607756650363
rs6919146,rs1496007,6,165093175,0.003634,-,0.0,0.01432518856670304
rs6919146,rs1497735,6,164976972,0.007054,-,0.0,0.01259283551306867
rs6919146,rs1497742,6,165059423,0.0006113,-,0.0,0.02568539959192276
rs6919146,rs1511064,6,165298833,0.0002164,-,0.023399999365210533,0.019579999735578894
rs6919146,rs1511065,6,165298932,0.000212,-,0.023399999365210533,0.017466249596327543
rs6919146,rs1511069,6,165269495,0.0005693,-,0.023399999365210533,0.012952234320259295
rs6919146,rs1511070,6,165269511,0.0006384,-,0.023399999365210533,0.012621344720716016
rs6919146,rs1511071,6,165269578,0.0006195,-,0.023399999365210533,0.010032727027481253
rs6919146,rs1511072,6,165269709,0.0022,-,0.0,0.008899999782443047
rs6919146,rs1511073,6,165195092,0.004046,-,0.023901427923036473,0.0089399100953688
rs6919146,rs1511085,6,165230454,0.0002297,-,0.10188360042870044,0.20320480042696
rs6919146,rs1511086,6,165230514,0.001077,-,0.1040363999158144,0.21066300001740457
rs6919146,rs1511087,6,165230761,0.00023,-,0.09537839987128972,0.2605919992625713
rs6919146,rs1511088,6,165164603,0.001548,-,0.0,0.01014244989452199
rs6919146,rs1511090,6,165280067,0.0002819,-,0.0,0.01877955928936882
rs6919146,rs1540689,6,165057068,0.000456,-,0.023399999365210533,0.017446972600851277
rs6919146,rs1540690,6,165057067,0.02351,-,0.023399999365210533,0.017391231474865206
rs6919146,rs1553857,6,165168290,0.001021,-,0.026255356430608248,0.02629059935733676
rs6919146,rs1553858,6,165168182,0.001571,-,0.023399999365210533,0.02888939929381013
rs6919146,rs1553859,6,165168030,0.001471,-,0.023399999365210533,0.029334399282932282
rs6919146,rs1553860,6,165167846,0.002337,-,0.023399999365210533,0.03145259952917695
rs6919146,rs1566006,6,165063676,0.0005223,-,0.0,0.014485336889313463
rs6919146,rs1603335,6,165132995,0.0009991,-,0.0,0.013928040896647984
rs6919146,rs1603336,6,165133015,0.0003,-,0.0,0.014295051196954914
rs6919146,rs1603337,6,165134545,0.0002856,-,0.023399999365210533,0.011521232595080382
rs6919146,rs1603338,6,165134553,0.0002856,-,0.023399999365210533,0.012309739958833565
rs6919146,rs1606097,6,165291754,0.0002559,-,0.023399999365210533,0.012963043161384438
rs6919146,rs1606098,6,165291711,0.0002608,-,0.023399999365210533,0.010518181561069056
rs6919146,rs1606100,6,165154416,0.001172,-,0.0,0.012151922779874159
rs6919146,rs1606101,6,165154357,0.001062,-,0.0,0.011350724360217218
rs6919146,rs1606102,6,165231132,0.001068,-,0.14189759969711305,0.43852079916000364
rs6919146,rs1606103,6,165221701,0.001962,-,0.023399999365210533,0.14921739938855172
rs6919146,rs1812595,6,165120422,0.004018,-,0.0,0.022098162541473943
rs6919146,rs1812596,6,165120522,0.006229,-,0.0,0.020203475581412327
rs6919146,rs183785627,6,165127807,0.001189,-,0.023399999365210533,0.037219799727201464
rs6919146,rs1849036,6,165150542,0.001176,-,0.023399999365210533,0.023094936427247675
rs6919146,rs1849038,6,165154435,0.001172,-,0.0,0.012602919399955847
rs6919146,rs1849039,6,165232797,0.0002381,-,0.31847400215268135,0.5761682015657424
rs6919146,rs1874404,6,165092200,0.002638,-,0.023399999365210533,0.022913596037317786
rs6919146,rs1877162,6,165214015,0.001794,-,0.023399999365210533,0.014079334647914577
rs6919146,rs1877163,6,165209534,0.0003811,-,0.023399999365210533,0.014591156105910028
rs6919146,rs1877164,6,165209479,0.001555,-,0.023399999365210533,0.015438775132809366
rs6919146,rs1877165,6,165209450,0.0003811,-,0.023399999365210533,0.015438775132809366
rs6919146,rs190508160,6,165138381,0.0002021,-,0.0,0.03437179951369763
rs6919146,rs1909052,6,164979063,0.009896,-,0.0,0.010520961942131986
rs6919146,rs1912668,6,165152074,0.0005291,-,0.0,0.022453594222372652
rs6919146,rs1912669,6,165155417,0.001305,-,0.023399999365210533,0.011611718466156162
rs6919146,rs1912670,6,165232007,0.0003296,-,0.9212579967975616,0.8251902034282684
rs6919146,rs1912671,6,165275988,0.0001341,-,0.023399999365210533,0.011365373683396799
rs6919146,rs1912672,6,165276034,0.0001272,-,0.023399999365210533,0.012333169231690118
rs6919146,rs1912674,6,165279393,0.0003072,-,0.0,0.01992386314933273
rs6919146,rs1979780,6,164995624,0.001583,-,0.0,0.025584532861908277
rs6919146,rs1995942,6,165178112,0.004989,-,0.03014723844597676,0.03394459969177842
rs6919146,rs1995943,6,165178024,0.005199,-,0.03014723844597676,0.030615999702364206
rs6919146,rs2019943,6,164984115,0.001555,-,0.0,0.03316139951720834
rs6919146,rs2029864,6,165121528,0.004131,-,0.023399999365210533,0.010710169229719598
rs6919146,rs2029865,6,165121844,0.0009562,-,0.023399999365210533,0.009444897728306907
rs6919146,rs2047282,6,165016833,0.0001534,-,0.023399999365210533,0.017744200193209336
rs6919146,rs2055261,6,165016007,0.0001493,-,0.02514374931790651,0.03825219925865531
rs6919146,rs2063427,6,165246761,0.001826,RP11-300M24.1,0.04050815637220609,0.024848799400031568
rs6919146,rs2063428,6,165247866,0.00184,RP11-300M24.1,0.023399999365210533,0.029797199703752993
rs6919146,rs2089805,6,165185067,0.00181,-,0.0,0.21568259857222438
rs6919146,rs2089806,6,165231375,0.0002257,-,0.24949080216884614,0.40742420011758806
rs6919146,rs2136933,6,165162873,0.001721,-,0.0,0.008899999782443047
rs6919146,rs2136934,6,165227870,0.001014,-,0.04258799884468317,0.1613748002946377
rs6919146,rs2136937,6,165224235,0.01108,-,0.042962399460375306,0.21943839898705483
rs6919146,rs2172969,6,165063590,0.00243,-,0.0,0.016114393545484
rs6919146,rs2172970,6,164980871,0.001321,-,0.023399999365210533,0.008899999782443047
rs6919146,rs2175395,6,165230924,0.0002256,-,0.09921600037068129,0.3399799989759922
rs6919146,rs2201593,6,165133335,0.0003023,-,0.023399999365210533,0.026806799408048393
rs6919146,rs2201594,6,165135707,0.0009949,-,0.0,0.008949035593916563
rs6919146,rs2201806,6,164982150,0.004666,-,0.0,0.014104236943363133
rs6919146,rs2203045,6,165293181,0.000285,-,0.023399999365210533,0.023870255912725742
rs6919146,rs2203048,6,165297387,0.0002209,-,0.03051818099029206,0.025043084702276168
rs6919146,rs2220943,6,165132026,0.0009839,-,0.023399999365210533,0.01661333292722702
rs6919146,rs2220944,6,165069275,0.0005347,-,0.0,0.009288834724394441
rs6919146,rs2221803,6,165297464,0.0002162,-,0.02992499918820193,0.02338616967577725
rs6919146,rs2322492,6,164994970,0.004301,-,0.023399999365210533,0.02896059949696064
rs6919146,rs2322619,6,165238455,0.001743,RP11-300M24.1,0.02390091678281443,0.03192351718484624
rs6919146,rs2322620,6,165238648,0.001633,RP11-300M24.1,0.023966781356755423,0.03907099972292781
rs6919146,rs2322621,6,165271620,0.0007451,-,0.028989999213566382,0.012255158430586258
rs6919146,rs2322641,6,165147031,0.0005301,-,0.0,0.013642630051998865
rs6919146,rs2322642,6,165149054,0.0003903,-,0.0,0.012426414790580858
rs6919146,rs2322699,6,165167745,0.002108,-,0.0,0.030811799611896278
rs6919146,rs2322700,6,165168975,0.002087,-,0.023399999365210533,0.03284099933877587
rs6919146,rs2322701,6,165175826,0.004295,-,0.0,0.0
rs6919146,rs2322702,6,165178877,0.0005843,-,0.0,0.016749799616634847
rs6919146,rs34094526,6,165058329,0.05236,-,0.0,0.01687409725206293
rs6919146,rs34207971,6,165231041,0.0008909,-,0.11536200023442507,0.40943559953570363
rs6919146,rs34309175,6,165248517,0.009782,RP11-300M24.1,0.0,0.05614119963720441
rs6919146,rs34837768,6,164975827,0.0002444,-,0.03247758532585255,0.008899999782443047
rs6919146,rs35572293,6,165060471,0.015,-,0.023399999365210533,0.025008999589830636
rs6919146,rs35771086,6,165008173,0.0004058,-,0.023399999365210533,0.020851950285462873
rs6919146,rs35963522,6,165029819,0.000273,-,0.0,0.016180199604481457
rs6919146,rs372742064,6,165183089,0.0001315,-,0.02718728249946426,0.04007730031184136
rs6919146,rs3942963,6,165023637,0.0001582,-,0.0,0.017167110699746344
rs6919146,rs4235949,6,165119400,0.005711,-,0.023399999365210533,0.017818502682936912
rs6919146,rs4296873,6,165164643,0.0007682,-,0.0,0.011006648667117066
rs6919146,rs4333389,6,164997122,0.00409,-,0.023399999365210533,0.020130514971835097
rs6919146,rs4355585,6,165176085,0.002239,-,0.0,0.011882198662423963
rs6919146,rs4363014,6,165296246,0.0002246,-,0.02723759926110506,0.03670359962806106
rs6919146,rs4380732,6,165296363,0.0002246,-,0.02723759926110506,0.043663399569690224
rs6919146,rs4460195,6,165296578,0.0002206,-,0.024907117968393584,0.045961519228477105
rs6919146,rs4469266,6,165296467,0.0001258,-,0.02812610761138606,0.04849635881091495
rs6919146,rs4506023,6,165273433,0.0006673,-,0.023399999365210533,0.01079672104755386
rs6919146,rs4524583,6,165164872,0.00182,-,0.0,0.013705052856474798
rs6919146,rs4569942,6,165273815,0.000736,-,0.023399999365210533,0.026876988307445903
rs6919146,rs4579331,6,165186467,0.006521,-,0.0,0.05452842479057473
rs6919146,rs4579332,6,165186663,0.006527,-,0.023399999365210533,0.06998959980159998
rs6919146,rs4587146,6,165075803,0.002505,-,0.023399999365210533,0.01497620364213125
rs6919146,rs4599611,6,165296382,0.0002205,-,0.027307942232720234,0.04337183056657823
rs6919146,rs4620092,6,165186358,0.001657,-,0.0,0.04172229239293977
rs6919146,rs4639310,6,165273748,0.0007115,-,0.023399999365210533,0.02263883457287037
rs6919146,rs4709055,6,165133574,0.0003001,-,0.023399999365210533,0.032609599344432354
rs6919146,rs4709056,6,165133632,0.001831,-,0.023399999365210533,0.03467439939826727
rs6919146,rs4709058,6,165143251,0.002019,-,0.023399999365210533,0.01705506566239086
rs6919146,rs4709060,6,165165620,0.001716,-,0.023399999365210533,0.015796334692398915
rs6919146,rs4709062,6,165213384,0.001793,-,0.023399999365210533,0.008899999782443047
rs6919146,rs4709063,6,165226634,0.00121,-,0.03591627809543942,0.045906199261546134
rs6919146,rs4709856,6,164977334,0.006454,-,0.023399999365210533,0.0178563286774332
rs6919146,rs4709862,6,164985620,0.001405,-,0.023399999365210533,0.016944977751725626
rs6919146,rs4709863,6,164985806,0.001443,-,0.023399999365210533,0.016285601696145784
rs6919146,rs4709866,6,165008136,0.002883,-,0.023399999365210533,0.020321970832298912
rs6919146,rs4709868,6,165036255,0.001534,-,0.023399999365210533,0.01656914853114397
rs6919146,rs4709873,6,165069508,0.0005613,-,0.0,0.010406153591779562
rs6919146,rs4709874,6,165072028,0.002914,-,0.023399999365210533,0.03288897732366063
rs6919146,rs4709875,6,165079348,0.003124,-,0.0,0.014613799642771482
rs6919146,rs4709878,6,165107990,0.002239,-,0.023399999365210533,0.012736206585220221
rs6919146,rs4709880,6,165118116,0.005882,-,0.023399999365210533,0.027340799458324908
rs6919146,rs4709886,6,165143420,0.0003372,-,0.023399999365210533,0.02192036983453565
rs6919146,rs4709887,6,165147408,0.00112,-,0.0,0.016571799594908954
rs6919146,rs4709888,6,165148720,0.001118,-,0.0,0.0245639994032681
rs6919146,rs4709889,6,165155416,0.001163,-,0.023399999365210533,0.011622352657072685
rs6919146,rs4709890,6,165161451,0.0006984,-,0.023399999365210533,0.016909999705851077
rs6919146,rs4709891,6,165161492,0.001192,-,0.023399999365210533,0.018049199678003787
rs6919146,rs4709892,6,165165989,0.001245,-,0.023399999365210533,0.017905117672552744
rs6919146,rs4709893,6,165166633,0.0009149,-,0.0,0.013946742954096574
rs6919146,rs4709894,6,165192251,0.001085,-,0.023399999365210533,0.008899999782443047
rs6919146,rs4709895,6,165204639,0.001315,-,0.0867142154372987,0.0859918000176549
rs6919146,rs4709896,6,165207111,0.001472,-,0.03116879915446043,0.010570648205768533
rs6919146,rs4709897,6,165207387,0.0003555,-,0.023399999365210533,0.008899999782443047
rs6919146,rs4709898,6,165208199,0.001703,-,0.0,0.018829005624925146
rs6919146,rs4709899,6,165208233,0.001704,-,0.0,0.01959779952093959
rs6919146,rs4709900,6,165226251,0.002026,-,0.03190416580117825,0.06447159966826439
rs6919146,rs4709902,6,165227666,0.00114,-,0.039740781044826826,0.11557539985328913
rs6919146,rs55662358,6,165092058,0.01008,-,0.023399999365210533,0.02629059945419431
rs6919146,rs55776777,6,165080509,0.001666,-,0.023399999365210533,0.008899999782443047
rs6919146,rs55784848,6,165081045,0.003759,-,0.0,0.016131249605678022
rs6919146,rs55855028,6,165136222,0.001245,-,0.0,0.01888166270308149
rs6919146,rs55905617,6,165204974,0.001018,-,0.09514440154656768,0.060448799945414064
rs6919146,rs56035755,6,165184469,0.001632,-,0.0,0.17082659977674483
rs6919146,rs56778447,6,165109896,0.000127,-,0.023399999365210533,0.018928908091862644
rs6919146,rs58896714,6,165246062,0.0001784,RP11-300M24.1,0.056777141799966055,0.12353199950605631
rs6919146,rs58912462,6,165109595,0.0001283,-,0.023399999365210533,0.020482191280142902
rs6919146,rs59034682,6,165081997,0.001788,-,0.0,0.030952620736864066
rs6919146,rs59120517,6,165183939,0.001516,-,0.023399999365210533,0.061641399815678594
rs6919146,rs59345399,6,165183911,0.001737,-,0.023399999365210533,0.05966559986025095
rs6919146,rs60012210,6,165183961,0.001574,-,0.023399999365210533,0.061926199778914455
rs6919146,rs62440972,6,165031900,0.000407,-,0.03765272625129331,0.163599799901247
rs6919146,rs62440974,6,165032976,0.00112,-,0.023399999365210533,0.0888219998255372
rs6919146,rs62441025,6,165118901,0.00108,-,0.023399999365210533,0.01831619955226779
rs6919146,rs62441045,6,165131780,0.0002793,-,0.023399999365210533,0.012964566612220186
rs6919146,rs62441507,6,165261523,0.0001702,-,0.05115075504884648,0.021460992383195997
rs6919146,rs62441508,6,165264187,0.0001811,-,0.024401350689397472,0.023297585104732687
rs6919146,rs62441511,6,165270234,0.0007425,-,0.023399999365210533,0.01437513053865801
rs6919146,rs62441514,6,165274761,0.0001468,-,0.029389760294871933,0.03730879958346486
rs6919146,rs6455953,6,165005155,0.001824,-,0.0,0.008899999782443047
rs6919146,rs6455954,6,165054409,0.0005871,-,0.0,0.008899999782443047
rs6919146,rs6455956,6,165100721,0.01307,-,0.028208218412856534,0.008899999782443047
rs6919146,rs6455961,6,165227467,0.001175,-,0.03732585264596997,0.07504479939490556
rs6919146,rs6455963,6,165228413,0.001014,-,0.024026785062492957,0.06938439969718456
rs6919146,rs6455965,6,165255893,0.002455,-,0.04945531949163117,0.01831619955226779
rs6919146,rs6455967,6,165271422,0.0001745,-,0.0,0.01986479951441288
rs6919146,rs6455968,6,165275578,0.0004429,-,0.0,0.008899999782443047
rs6919146,rs66869416,6,165018192,0.0002002,-,0.0,0.008899999782443047
rs6919146,rs66983050,6,165027972,0.0003014,-,0.02994545373310159,0.027668951282037363
rs6919146,rs67192298,6,165003876,0.002073,-,0.0,0.0
rs6919146,rs6901120,6,165191870,0.001084,-,0.023399999365210533,0.011009248285796601
rs6919146,rs6901803,6,165276575,0.0003551,-,0.03971314235457352,0.01915279957652092
rs6919146,rs6902206,6,165273078,0.0006862,-,0.0,0.023419713713228704
rs6919146,rs6902269,6,165205876,0.000396,-,0.0496799997268961,0.03579579960554838
rs6919146,rs6902807,6,165192116,0.001084,-,0.023399999365210533,0.008899999782443047
rs6919146,rs6904142,6,165185628,0.001494,-,0.023399999365210533,0.0514775996170938
rs6919146,rs6905712,6,165246071,0.003523,RP11-300M24.1,0.05514215139229469,0.12105779958516359
rs6919146,rs6906075,6,165229644,0.0008616,-,0.05269398510848221,0.11829879945516586
rs6919146,rs6909608,6,165211095,0.0003893,-,0.023399999365210533,0.01202890595595818
rs6919146,rs6910717,6,165181653,0.002021,-,0.023399999365210533,0.013857455801610885
rs6919146,rs6910743,6,165005896,0.00156,-,0.0,0.014227006951496549
rs6919146,rs6911972,6,165181651,0.0021,-,0.023399999365210533,0.013740350541315581
rs6919146,rs6917104,6,165129768,0.003714,-,0.0,0.14610239904373884
rs6919146,rs6918473,6,165288279,0.0002659,-,0.023399999365210533,0.008899999782443047
rs6919146,rs6919063,6,165002179,0.002562,-,0.03060684327616891,0.01834291894159286
rs6919146,rs6919146,6,165059966,0.1215,-,0.023399999365210533,0.02594707103409762
rs6919146,rs6919939,6,164975014,0.03513,-,0.023399999365210533,0.025489911657611008
rs6919146,rs6920546,6,164981926,0.002718,-,0.023399999365210533,0.012672185120697054
rs6919146,rs6921327,6,165205677,0.001042,-,0.06664376922721739,0.03339279951527715
rs6919146,rs6921942,6,165270998,0.0007443,-,0.023399999365210533,0.019093604184427234
rs6919146,rs6922003,6,165297610,0.0002162,-,0.02964478447187715,0.02693670170698711
rs6919146,rs6922827,6,165136818,0.0008466,-,0.0,0.02413470576352933
rs6919146,rs6923383,6,165206100,0.0003566,-,0.023399999365210533,0.03182639969140291
rs6919146,rs6925003,6,165178845,0.0126,-,0.023399999365210533,0.01618019963055849
rs6919146,rs6925973,6,165006105,0.002313,-,0.0,0.01448919964581728
rs6919146,rs6925995,6,165006139,0.002551,-,0.0,0.01434679964929819
rs6919146,rs6926603,6,165237423,0.0003359,RP11-300M24.1,0.023399999365210533,0.02360862774148056
rs6919146,rs6929998,6,165242243,0.0007477,RP11-300M24.1,0.0,0.06480162206131058
rs6919146,rs6931521,6,165297954,0.0002163,-,0.023399999365210533,0.026361799534410237
rs6919146,rs6933443,6,165019840,0.0002034,-,0.023399999365210533,0.01726177063635822
rs6919146,rs6933528,6,165181285,0.00187,-,0.023399999365210533,0.011548159226912297
rs6919146,rs6935809,6,165002407,0.00267,-,0.03124799915231191,0.01666666625925664
rs6919146,rs6936556,6,165287626,0.0002661,-,0.0,0.01615630591137184
rs6919146,rs6937960,6,165291167,0.0002608,-,0.03391518895337476,0.011717868052119372
rs6919146,rs6938761,6,165299687,0.0002082,-,0.023399999365210533,0.04065550704432358
rs6919146,rs6941532,6,165237304,0.0003287,RP11-300M24.1,0.028056121687879975,0.029476799350231887
rs6919146,rs6941535,6,165287989,0.0002659,-,0.023399999365210533,0.01677109785593314
rs6919146,rs71569462,6,165018822,0.001051,-,0.0,0.02920373587326689
rs6919146,rs71569466,6,165166838,0.007953,-,0.0,0.014821074017870032
rs6919146,rs727811,6,165045334,0.0001844,-,0.023399999365210533,0.011631682883984971
rs6919146,rs729035,6,165016455,0.0001245,-,0.023399999365210533,0.02217879945784807
rs6919146,rs73034673,6,165010222,0.0003619,-,0.030138219077705714,0.04811340010166168
rs6919146,rs73038976,6,165024600,0.0001953,-,0.027315174356276888,0.05567839951068163
rs6919146,rs73038985,6,165030866,0.0003765,-,0.023399999365210533,0.10856219878047704
rs6919146,rs73046930,6,164985908,0.000145,-,0.023399999365210533,0.018162098057105402
rs6919146,rs7356835,6,165273510,0.0006495,-,0.023399999365210533,0.01079672104755386
rs6919146,rs7356875,6,165274092,0.0002605,-,0.023399999365210533,0.046297799557447436
rs6919146,rs74648182,6,165070814,0.00538,-,0.0,0.06119640036672354
rs6919146,rs74685378,6,165154600,0.001341,-,0.0,0.0
rs6919146,rs74885315,6,165112149,0.001305,-,0.0,0.008899999782443047
rs6919146,rs74887156,6,165103500,0.01056,-,0.023399999365210533,0.018066999558359383
rs6919146,rs75150552,6,165249145,0.0003264,RP11-300M24.1,0.023399999365210533,0.038213985535752525
rs6919146,rs75192494,6,165086287,0.009469,-,0.0,0.014816476995210078
rs6919146,rs75315131,6,165085658,0.003827,-,0.023399999365210533,0.02641519957408309
rs6919146,rs75373668,6,165040047,0.001185,-,0.023399999365210533,0.008899999782443047
rs6919146,rs75502516,6,165058062,0.001521,-,0.023399999365210533,0.010285745362604135
rs6919146,rs75609499,6,165179600,0.00174,-,0.023399999365210533,0.00975877169127527
rs6919146,rs75820349,6,165029168,0.001167,-,0.023399999365210533,0.010439097489181318
rs6919146,rs75952763,6,165137966,0.001206,-,0.028582549560190046,0.10580319990962744
rs6919146,rs75962538,6,165046460,0.001633,-,0.023399999365210533,0.01284999968588687
rs6919146,rs76016273,6,165160320,0.001272,-,0.023399999365210533,0.011403782227149247
rs6919146,rs76149263,6,165178503,0.004863,-,0.023399999365210533,0.023567199535667896
rs6919146,rs76395633,6,165147513,0.001291,-,0.0,0.016073399607092143
rs6919146,rs76452321,6,165087383,0.009518,-,0.0,0.010893889754069798
rs6919146,rs76591263,6,165144961,0.001068,-,0.023399999365210533,0.023282399494200946
rs6919146,rs76617303,6,165130866,0.001201,-,0.028687028510488228,0.06238899935781956
rs6919146,rs76784355,6,165081297,0.00889,-,0.0,0.016858028784992485
rs6919146,rs76877723,6,165060441,0.06207,-,0.023399999365210533,0.026076999563723804
rs6919146,rs77063087,6,165154020,0.001297,-,0.0,0.011097187228733674
rs6919146,rs77086438,6,165044052,0.001189,-,0.0,0.017167401541134015
rs6919146,rs77247429,6,165111149,0.008246,-,0.0,0.014595999643206596
rs6919146,rs7740272,6,165009344,0.00188,-,0.023399999365210533,0.03282319940626621
rs6919146,rs7741687,6,165009476,0.001879,-,0.023399999365210533,0.03325039942190051
rs6919146,rs7745738,6,165168406,0.002473,-,0.027529411017894745,0.028924999594688416
rs6919146,rs77460182,6,165167249,0.00147,-,0.0,0.010666911503957474
rs6919146,rs7747058,6,165177313,0.002011,-,0.0,0.009746126522323196
rs6919146,rs7747606,6,165134156,0.001203,-,0.023399999365210533,0.019916462927784134
rs6919146,rs7752020,6,165004614,0.002347,-,0.0,0.012370999697595834
rs6919146,rs7752426,6,165172150,0.001342,-,0.0,0.010877777511874834
rs6919146,rs7752470,6,165194981,0.001115,-,0.023399999365210533,0.008899999782443047
rs6919146,rs7753701,6,165253481,0.001757,-,0.023961599349975587,0.017365853234035212
rs6919146,rs7755793,6,165193486,0.00107,-,0.0245869558547502,0.008899999782443047
rs6919146,rs7756703,6,165236115,0.0003207,-,0.023399999365210533,0.025347199480980635
rs6919146,rs7758941,6,165261809,0.001667,-,0.0,0.008899999782443047
rs6919146,rs7759548,6,165278894,0.0001703,-,0.023399999365210533,0.01569128881503896
rs6919146,rs7760143,6,164988133,0.00129,-,0.0,0.008899999782443047
rs6919146,rs7761152,6,165288880,0.0002659,-,0.023399999365210533,0.014112856820048321
rs6919146,rs7762295,6,165134320,0.004923,-,0.0,0.0
rs6919146,rs7762439,6,165134378,0.001889,-,0.0,0.0
rs6919146,rs7765151,6,165168341,0.002348,-,0.02748139460332865,0.0275543994307518
